customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,income_bracket,occupation,company,address_street,address_city,address_state,address_country,address_postal_code,address_region,account_created,last_login,account_status,customer_segment,lifetime_value,avg_order_value,purchase_frequency,last_purchase_date,total_orders,total_spent,preferred_channel,preferred_category,loyalty_points,newsletter_subscribed,marketing_opt_in,customer_tier,credit_score,preferred_payment_method,shipping_preference,social_media_twitter,social_media_instagram,social_media_facebook,notes
CUST11211,Darrell,Cowan,moranmelissa@example.net,941.424.7223,1948-01-25,58,Female,Low,"Producer, television/film/video",Sloan-Greene,70063 Jimmy Rapids Suite 733,Maryburgh,,Equatorial Guinea,49367,Middle East,2022-06-15,2026-01-12,Inactive,Loyal,3037,246,10,,1,3037,In-Store,Fashion,4698,False,False,Bronze,521.0,Apple Pay,Express,,@schmidtsabrina,facebook.com/tammystevens,VIP customer
CUST11212,Kristen,White,kraymond@example.org,394.351.0885x89981,1999-06-23,21,Male,High,Town planner,"Nelson, Hoffman and Crawford",2064 James Radial,Faithside,,Uganda,98176,Asia Pacific,2023-10-25,2026-01-24,Active,VIP,30607,891,30,2025-11-27,41,30607,Website,Beauty,29780,True,True,Platinum,,PayPal,Standard,@james49,,,Frequent returner
CUST11213,Erica,Joseph,aanderson@example.com,2933242430,1991-06-04,26,Other,High,Psychiatric nurse,,63324 Adam Path,Phoenix,CA,USA,86396,North America,2025-05-03,,Closed,Loyal,3099,292,12,,13,3099,Website,Sports,42626,True,False,Bronze,,Bank Transfer,Standard,@kevincastillo,,facebook.com/marydoyle,VIP customer
CUST11214,Sandra,Wilson,christopherstein@example.com,498.996.9102x4198,1997-03-06,36,Male,High,"Designer, textile",Carter-Hanson,76991 Thomas Plains,Vienna,,UK,28092,Europe,2021-10-28,2026-01-12,Active,New,299,150,2,2026-01-23,2,299,Mobile App,Electronics,16863,True,False,Silver,545.0,Credit Card,Standard,@ksnyder,,,Frequent returner
CUST11215,Melissa,Brown,suarezbrandon@example.com,840-427-7601x231,1968-03-16,78,Female,High,Public affairs consultant,,00036 Christensen Keys Suite 439,Danielfurt,,Guinea-Bissau,62732,Latin America,2023-02-11,2026-02-03,Suspended,Loyal,3470,302,9,2025-12-05,3,3470,In-Store,Electronics,34098,True,False,Bronze,819.0,Bank Transfer,Express,@ymata,@mcgeeamy,facebook.com/wesley63,Frequent returner
CUST11216,Christian,Moore,elee@example.org,911-229-8031x02623,1969-10-19,76,Other,Very High,Animator,Casey-Nunez,522 Mark Vista,East Danielshire,,Sri Lanka,52053,Asia Pacific,2023-12-18,2026-01-21,Suspended,VIP,44284,902,35,2025-12-26,20,44284,Email,Home & Kitchen,19074,True,False,Silver,,Bank Transfer,Standard,@ewalker,,,
CUST11217,Ryan,Davis,michael90@example.org,(853)454-2372x4667,1956-06-28,23,Male,Very High,Outdoor activities/education manager,"Olson, Jones and Torres",045 Case Throughway Apt. 420,San Jose,CA,USA,47689,North America,2024-09-23,,Closed,Returning,449,106,2,2025-12-04,3,449,Website,Sports,18150,True,False,Gold,,Bank Transfer,Next Day,@michaelmunoz,@bennettjerome,,Frequent returner
CUST11218,Heather,Lopez,ogaines@example.org,760-415-6539,1951-05-11,32,Male,Very High,Chief Operating Officer,,2401 Johnson Streets Suite 379,New Meaganfurt,,Armenia,08470,Latin America,2025-07-25,2026-01-28,Suspended,Loyal,3850,422,7,,6,3850,Email,Beauty,14469,True,True,Platinum,512.0,PayPal,Next Day,@schmidtwilliam,,,Prefers eco-friendly products
CUST11219,Valerie,Newman,ronaldflores@example.net,+1-475-797-9974,1995-01-10,60,Other,High,"Horticulturist, commercial",,904 Patrick Expressway,Alisonstad,Minnesota,Uganda,63079,Latin America,2023-11-17,2026-01-27,Active,Loyal,1304,255,10,2025-12-29,4,1304,In-Store,Sports,34468,False,False,Silver,,Credit Card,Standard,,,facebook.com/brenda78,Frequent returner
CUST11220,Mark,Roman,pmills@example.com,625.730.8158x0867,1952-06-22,37,Female,High,Clinical cytogeneticist,"Leach, Shelton and Gates",7199 Steven Extension Apt. 710,New York,MI,USA,01607,North America,2022-05-08,2026-01-25,Closed,New,631,116,4,2026-02-01,1,631,In-Store,Beauty,10104,True,False,Silver,,Bank Transfer,Standard,,,,VIP customer
CUST11221,Anita,Tucker,nbrown@example.org,6938613014,1963-09-21,32,Other,Very High,Clinical cytogeneticist,,94103 Snyder Pines Apt. 693,Leeland,Wyoming,Spain,20645,Latin America,2025-07-23,,Closed,At Risk,131,171,2,,0,131,Website,Electronics,42672,False,True,Silver,812.0,Credit Card,Standard,@bill17,,,Prefers eco-friendly products
CUST11222,Chris,Lopez,christensenstefanie@example.com,2979184679,1977-07-02,68,Other,Middle,Facilities manager,,16927 Lynch Overpass Suite 601,San Diego,MI,USA,06154,North America,2021-03-28,,Inactive,New,509,173,6,,11,509,Email,Beauty,27944,False,True,Silver,434.0,Credit Card,Standard,@pwalsh,@druiz,,Frequent returner
CUST11223,Aaron,Barker,brownjason@example.com,+1-266-218-0610x8537,1979-02-07,71,Female,Very High,Biomedical engineer,,02221 Jacqueline Points,San Antonio,PA,USA,29097,North America,2021-06-15,2026-01-23,Inactive,New,715,142,5,2025-11-18,5,715,In-Store,Electronics,19576,True,True,Silver,502.0,Apple Pay,Standard,@martineztammy,@juarezpatricia,,
CUST11224,Joseph,Chapman,pattonruth@example.com,+1-587-410-1494x116,1983-02-13,47,Female,High,Dealer,,1964 Rhonda Ramp,Lake Nicholasborough,,Somalia,43670,Middle East,2025-05-30,,Suspended,Returning,998,125,2,2026-01-09,2,998,Email,Beauty,1692,False,False,Platinum,349.0,PayPal,Express,,,,Prefers eco-friendly products
CUST11225,Daniel,Villanueva,ysmith@example.org,744-696-5502x42182,1988-06-01,55,Female,Very High,"Scientist, water quality",Rivera Group,502 Thomas Glen Apt. 633,Martinezmouth,,Cameroon,49626,Middle East,2022-08-17,2026-01-19,Closed,At Risk,113,178,5,2025-11-20,7,113,Mobile App,Electronics,47588,True,True,Bronze,,Bank Transfer,Express,,,facebook.com/ssoto,
CUST11226,Wesley,Jimenez,anthonysuzanne@example.org,5203613920,1998-01-20,29,Male,Low,"Scientist, research (physical sciences)",Cole-Decker,4822 Spencer Parks Apt. 900,Houston,OH,USA,39728,North America,2024-10-11,,Suspended,Returning,133,105,5,,2,133,Email,Sports,20368,True,True,Gold,,Bank Transfer,Standard,@anthonylane,@cbutler,facebook.com/ythompson,Prefers eco-friendly products
CUST11227,Debra,Richard,meadowsdana@example.com,001-871-764-9545x844,1976-12-07,41,Female,Low,"Psychologist, clinical",,71534 Steven Summit,Lake Ericchester,,Yemen,76786,Middle East,2022-11-26,2026-01-16,Suspended,New,905,98,5,,5,905,Email,Beauty,25525,False,False,Silver,,Apple Pay,Next Day,,@jcarrillo,facebook.com/lindasaunders,VIP customer
CUST11228,Jessica,Welch,victortorres@example.net,001-846-845-4030x02143,1967-04-24,27,Other,Very High,"Surveyor, quantity",Howard-Sexton,23453 Michael Mall,Yuview,,Saudi Arabia,67963,Asia Pacific,2022-06-24,,Inactive,New,991,99,6,2025-11-21,6,991,Email,Home & Kitchen,15488,True,False,Gold,,Credit Card,Next Day,@xcabrera,,facebook.com/tlambert,Prefers eco-friendly products
CUST11229,Cassandra,Walters,mcphersontiffany@example.net,+1-980-913-3761x915,1945-08-25,32,Female,Low,Child psychotherapist,Mcdowell-Wilson,8162 Chad Gardens,Phoenix,IL,USA,80396,North America,2023-06-05,,Closed,Loyal,3027,249,11,,17,3027,Email,Beauty,46544,False,False,Bronze,402.0,PayPal,Next Day,,,facebook.com/anawilson,Frequent returner
CUST11230,Barbara,Brown,rachelwest@example.net,(305)279-2151x098,1947-03-05,30,Other,Very High,Technical sales engineer,,3002 Freeman Dam Apt. 656,Hutchinsonfurt,Arizona,Guadeloupe,74669,Asia Pacific,2023-07-24,2026-01-15,Closed,Loyal,3076,374,7,2025-12-22,0,3076,Mobile App,Sports,48755,False,False,Silver,826.0,Credit Card,Standard,,@jfuller,,Prefers eco-friendly products
CUST11231,Michelle,Villa,apacheco@example.net,511.943.1075,1950-06-09,28,Other,Very High,Health and safety adviser,,2642 Anthony Lane,Port Cynthiaburgh,,Hong Kong,88353,Middle East,2023-04-16,2026-01-26,Inactive,Loyal,1504,204,12,2026-02-03,0,1504,Email,Sports,25345,False,False,Silver,528.0,Apple Pay,Next Day,,@campbelljames,facebook.com/marthaluna,Frequent returner
CUST11232,Monica,Brown,uturner@example.org,001-689-954-0584x743,2004-10-15,72,Male,Low,Legal secretary,,972 Cook Rest,Phoenix,GA,USA,60564,North America,2025-11-24,,Suspended,Loyal,2625,439,8,,8,2625,Email,Home & Kitchen,27509,True,False,Silver,481.0,Apple Pay,Standard,@jacobsalinas,@michael40,,Prefers eco-friendly products
CUST11233,Jessica,Pace,davidsmith@example.com,+1-299-761-1778x5453,1975-01-21,34,Female,Very High,Water quality scientist,"James, Mahoney and Bray",233 Solis Street Apt. 025,San Diego,IL,USA,97262,North America,2024-02-02,,Suspended,New,335,102,6,2025-11-27,8,335,Website,Electronics,29422,True,False,Silver,,Credit Card,Express,,,,
CUST11234,Brooke,Valencia,michellewood@example.net,777.931.2524,1999-12-31,32,Male,Very High,Ambulance person,Walker Inc,75173 Michael Flat,London,,UK,54405,Europe,2022-04-23,,Inactive,VIP,25966,612,47,,19,25966,Mobile App,Electronics,14712,True,False,Bronze,,Apple Pay,Next Day,@marisa21,@christopher69,,
CUST11235,Kyle,Robinson,eblackwell@example.org,613.459.3589x105,1967-08-12,49,Male,High,Police officer,,739 Hartman Flat,London,,Spain,88753,Europe,2022-10-26,,Suspended,New,468,98,3,2026-01-31,4,468,In-Store,Fashion,35190,False,False,Platinum,,PayPal,Standard,,@jordankatrina,facebook.com/schneiderchristina,VIP customer
CUST11236,Kelly,Estrada,golson@example.com,867.820.9750,1987-01-07,50,Female,Middle,"Therapist, horticultural",Sutton Ltd,856 Cunningham Harbor,Guerrerofort,,Moldova,38683,Asia Pacific,2021-10-08,,Active,VIP,28696,1972,37,2025-12-19,52,28696,Website,Home & Kitchen,10350,True,True,Bronze,,PayPal,Standard,,@lorraine33,,VIP customer
CUST11237,Patrick,Walsh,larry02@example.com,001-321-780-6036x3235,2004-02-06,69,Female,Very High,Dramatherapist,,165 Davis Square,Port Rebeccaland,,Ghana,08605,Middle East,2024-11-04,,Inactive,Loyal,4090,253,7,2026-01-19,10,4090,Email,Electronics,17696,True,True,Gold,559.0,Bank Transfer,Next Day,,,,Frequent returner
CUST11238,Samuel,Wong,william54@example.com,600.374.5777,1989-03-20,79,Female,Low,Hospital doctor,Underwood-Goodman,83163 Katherine Lakes Apt. 363,Port Christine,,Zimbabwe,05712,Middle East,2023-12-06,2026-01-30,Active,Returning,553,182,3,,4,553,In-Store,Sports,34609,False,False,Gold,705.0,Credit Card,Standard,,@steven86,,Frequent returner
CUST11239,Richard,Brown,lopezrebecca@example.com,2767660695,1993-07-17,21,Female,Middle,Data scientist,,06896 Reed Vista Apt. 264,San Jose,NC,USA,65572,North America,2023-05-29,2026-01-13,Inactive,Loyal,1075,295,6,,8,1075,Email,Home & Kitchen,15062,True,True,Silver,507.0,Bank Transfer,Express,,@caleb40,,Prefers eco-friendly products
CUST11240,Zachary,Clark,awilliams@example.org,+1-320-587-1638,1993-06-25,54,Female,Middle,Television camera operator,,1918 Angelica Walks,Jameschester,Maine,Mali,14366,Asia Pacific,2025-08-23,2026-01-31,Active,Returning,103,86,6,2026-02-01,2,103,Website,Fashion,16291,True,False,Gold,611.0,Credit Card,Express,@colecook,,,Prefers eco-friendly products
CUST11241,Connor,Warren,marshallmichael@example.com,001-601-380-8675x2262,1967-10-26,26,Male,Middle,"Conservation officer, historic buildings",,81665 Tony Overpass,Los Angeles,PA,USA,26835,North America,2021-10-05,,Suspended,Returning,278,129,6,2025-11-29,11,278,Email,Electronics,44478,True,False,Bronze,806.0,Credit Card,Standard,,,,Prefers eco-friendly products
CUST11242,Christopher,Mendez,ksantana@example.org,535-927-6255,1973-11-22,18,Other,High,Merchant navy officer,Davis PLC,6651 Lewis Creek,Phoenix,OH,USA,60238,North America,2022-07-17,2026-01-30,Inactive,New,194,176,2,2025-11-18,2,194,Email,Home & Kitchen,19883,True,True,Silver,755.0,Apple Pay,Express,@johnathan36,,facebook.com/amandaoneill,VIP customer
CUST11243,Andrew,Harris,esmith@example.com,001-768-675-7446,1993-05-04,22,Female,High,Forensic scientist,"Thomas, Robertson and Oneal",98212 Whitehead Pass Suite 740,West David,Michigan,Slovenia,46554,Asia Pacific,2021-08-05,,Inactive,New,614,54,3,2025-11-30,3,614,In-Store,Beauty,29964,False,False,Platinum,,Bank Transfer,Next Day,@petersonjared,,facebook.com/ibrooks,Prefers eco-friendly products
CUST11244,Anna,Patterson,amymccormick@example.com,271.834.1253x8341,1970-03-10,66,Male,Low,Proofreader,,976 Richardson Track,Morrischester,,Niger,21079,Middle East,2021-06-18,,Active,Returning,96,154,5,2026-02-02,7,96,Email,Electronics,49556,False,False,Bronze,,Credit Card,Next Day,@omeyers,,facebook.com/camachopatricia,Prefers eco-friendly products
CUST11245,Tony,Scott,johnsonjill@example.net,+1-243-297-1182,1959-12-05,35,Female,Very High,Haematologist,Dean and Sons,827 Samantha Oval Apt. 203,East Tiffany,Utah,Kazakhstan,10951,Middle East,2021-03-11,2026-01-29,Active,New,992,149,3,2025-12-17,4,992,Mobile App,Fashion,9264,False,True,Platinum,,Apple Pay,Next Day,,,facebook.com/bcampbell,Prefers eco-friendly products
CUST11246,Thomas,Gibbs,pmoran@example.net,988.384.5879x579,1951-11-02,33,Female,Middle,"Horticulturist, commercial","Miller, Lowery and Guzman",1906 Lauren Route Suite 108,Colinhaven,Louisiana,Venezuela,85605,Asia Pacific,2022-11-02,,Active,Loyal,3659,244,7,2025-11-21,1,3659,In-Store,Sports,42315,False,False,Bronze,,Bank Transfer,Next Day,@zlambert,,,Frequent returner
CUST11247,Teresa,Haas,dustin03@example.org,(950)830-5241x1420,1970-07-19,19,Female,Very High,Chief of Staff,,52949 Alvarez Center,Meyerchester,,Mauritius,33099,Middle East,2025-12-12,2026-01-28,Active,Loyal,1687,395,6,,3,1687,Email,Fashion,22214,True,True,Gold,,PayPal,Standard,,,,VIP customer
CUST11248,Michelle,Jones,fernandezkristin@example.net,+1-392-497-0453x86876,1992-05-19,21,Female,High,Tax inspector,,7621 Matthew Roads Suite 614,Phoenix,TX,USA,95037,North America,2023-01-11,2026-01-13,Inactive,New,295,87,6,2025-12-12,6,295,Email,Home & Kitchen,26468,False,True,Bronze,749.0,PayPal,Express,,,,
CUST11249,Joyce,Michael,gabriellatorres@example.net,001-795-231-2008,1966-04-28,79,Female,Middle,Art gallery manager,,41703 Moran Falls,Houston,MI,USA,32436,North America,2025-04-11,,Closed,Loyal,4099,470,7,,11,4099,Mobile App,Beauty,30959,False,True,Gold,563.0,PayPal,Express,,@jeffharris,facebook.com/larrycarter,VIP customer
CUST11250,Connie,Martinez,zpitts@example.org,277-394-2921,1978-10-15,58,Female,Low,Copy,,8215 Rebecca Trafficway Suite 079,Prague,,Germany,55791,Europe,2023-02-09,2026-01-11,Suspended,Returning,108,90,3,2025-11-30,6,108,Email,Sports,20423,True,False,Bronze,769.0,Apple Pay,Express,@joshuabrown,@brenda19,,
CUST11251,Rachel,Lyons,christopher66@example.org,514.957.0658x6862,1979-11-29,53,Female,Very High,Meteorologist,"Potter, Ford and Lowe",21999 Melissa Shoal Apt. 767,Paris,,France,00637,Europe,2025-04-06,,Inactive,VIP,30739,1530,29,,4,30739,In-Store,Home & Kitchen,25666,True,False,Gold,486.0,Credit Card,Express,,@smithgeorge,,Prefers eco-friendly products
CUST11252,Eugene,Hill,isaac84@example.org,6038987806,2006-03-21,50,Male,Very High,"Librarian, public","Parker, Carlson and Hopkins",498 Terry Rapids Apt. 203,Raychester,,Singapore,95095,Middle East,2026-01-17,,Closed,At Risk,306,168,4,2025-11-22,0,306,Mobile App,Fashion,12655,False,True,Platinum,709.0,Apple Pay,Standard,@nicholastrevino,@bmason,,Frequent returner
CUST11253,Deborah,Clark,nathan78@example.com,257-365-3092x4643,1960-03-30,78,Female,Middle,"Conservation officer, nature",Thompson Group,41226 Torres Garden Suite 094,Amsterdam,,France,41814,Europe,2024-03-31,2026-01-29,Closed,At Risk,374,67,2,,4,374,Website,Sports,23847,True,False,Bronze,,Credit Card,Standard,,,facebook.com/coreycarrillo,
CUST11254,Dustin,Sandoval,agonzales@example.org,+1-628-707-1002,1980-11-14,64,Female,Very High,"Secretary, company",,1793 Salazar Rapids Apt. 393,Lake Susan,Idaho,Jamaica,32714,Latin America,2025-05-26,2026-01-17,Suspended,Returning,525,61,5,,10,525,Email,Home & Kitchen,34506,True,True,Silver,,Bank Transfer,Standard,@alisonfuentes,@andreahogan,facebook.com/michaelmartinez,VIP customer
CUST11255,Rhonda,Gray,juliawright@example.org,299.837.8735x2199,1980-03-30,52,Other,Very High,Freight forwarder,"Powell, Estrada and Noble",99508 Ford Stravenue Apt. 662,Clarkchester,Connecticut,Mauritania,70572,Latin America,2021-11-06,,Closed,New,551,96,5,2026-02-04,6,551,Email,Beauty,36171,True,False,Gold,693.0,Credit Card,Next Day,@colescott,,facebook.com/idrake,Prefers eco-friendly products
CUST11256,Carolyn,Jones,lucerobrandon@example.net,001-274-768-9933,1959-10-09,32,Female,Very High,"Radiographer, diagnostic",,62426 Brian Freeway Apt. 248,Nixonbury,,Reunion,91323,Asia Pacific,2025-02-12,,Inactive,Loyal,2158,438,11,,4,2158,In-Store,Beauty,35864,False,False,Platinum,,Credit Card,Standard,,,,
CUST11257,Allison,Hill,mendezmadison@example.com,932-494-0635,1963-02-04,75,Female,Low,"Psychologist, sport and exercise",,98572 Guerrero Pike Suite 007,Lopezstad,,Botswana,18834,Middle East,2025-10-20,2026-01-22,Closed,Returning,58,144,4,,1,58,In-Store,Sports,10326,False,True,Gold,,PayPal,Standard,,,facebook.com/williamjoseph,Prefers eco-friendly products
CUST11258,Michael,Hampton,johnsonchristy@example.net,966.592.4505x14904,1968-07-24,47,Other,Very High,Training and development officer,,4345 Victoria Ville Suite 996,Vienna,,Germany,13651,Europe,2021-08-16,2026-01-31,Suspended,New,843,200,5,,5,843,Mobile App,Electronics,31143,False,False,Platinum,,Apple Pay,Standard,,,,Prefers eco-friendly products
CUST11259,Cynthia,Bryant,eugenewolfe@example.com,(215)933-0027x0275,2002-06-05,62,Other,Low,Personnel officer,,693 Penny Coves Suite 538,Griffithshire,,Netherlands,49959,Latin America,2021-03-08,2026-01-13,Closed,New,310,145,4,,1,310,Website,Beauty,46994,False,False,Silver,652.0,Bank Transfer,Standard,@eblack,@kathleenblackwell,facebook.com/apeterson,Prefers eco-friendly products
CUST11260,Michael,Wilkerson,sarah39@example.net,(524)445-5652,1953-10-03,72,Male,Very High,Chief Operating Officer,,894 Wang Field Suite 176,North Richardland,Minnesota,Zambia,74426,Latin America,2022-10-17,2026-01-18,Closed,Loyal,1369,401,11,,18,1369,In-Store,Beauty,34303,False,False,Gold,,Apple Pay,Express,@allenchristian,@lsilva,,Frequent returner
CUST11261,Rhonda,Olson,joann69@example.com,001-210-363-6112x874,1949-06-12,80,Male,High,Professor Emeritus,,69938 Chad Island,San Jose,OH,USA,17846,North America,2025-09-26,2026-01-29,Suspended,New,648,197,6,,12,648,In-Store,Home & Kitchen,27470,True,False,Gold,722.0,Credit Card,Standard,@ktaylor,@adrianmay,facebook.com/brian21,VIP customer
CUST11262,Brett,Walls,duncanedward@example.com,3486589654,1963-08-21,70,Male,Very High,"Administrator, local government",,654 Jones Trail,Brandonfurt,,Tonga,24978,Middle East,2025-05-08,2026-01-10,Inactive,Loyal,2719,445,7,,12,2719,Mobile App,Beauty,13629,False,True,Bronze,,PayPal,Express,@jon74,,facebook.com/zjohnson,Prefers eco-friendly products
CUST11263,Kristi,Acosta,philip09@example.net,746-815-0123x5066,1974-07-21,74,Male,Low,Automotive engineer,,59085 Horton Meadow Suite 789,Hernandeztown,,Togo,28387,Latin America,2025-02-24,2026-02-04,Suspended,Loyal,3519,429,7,2026-01-15,9,3519,Email,Home & Kitchen,47471,False,True,Bronze,516.0,Apple Pay,Next Day,,,facebook.com/brandymcintosh,VIP customer
CUST11264,Nancy,Bridges,bushmark@example.org,896-609-1027,1978-12-06,35,Female,Low,Building services engineer,,43211 Lisa Prairie Apt. 266,Tonybury,Georgia,Kyrgyz Republic,88809,Latin America,2022-03-28,2026-01-19,Inactive,Returning,1,160,6,2025-12-26,3,1,Email,Electronics,17062,False,False,Platinum,,Apple Pay,Next Day,@olee,@pattonstacy,facebook.com/adrianescobar,Prefers eco-friendly products
CUST11265,Amanda,Davis,mitchell23@example.com,+1-903-646-3328,1988-03-08,73,Other,Low,"Designer, exhibition/display",,5686 Hodges Bypass Suite 800,San Antonio,PA,USA,07004,North America,2024-03-01,2026-02-03,Active,Loyal,3555,444,11,,4,3555,Email,Electronics,33266,True,True,Gold,301.0,Bank Transfer,Next Day,,@samantha38,facebook.com/murphymarilyn,VIP customer
CUST11266,Gabrielle,Archer,shawn18@example.net,3777949148,1990-09-04,19,Female,Very High,Clothing/textile technologist,,6619 King Motorway Apt. 006,North Melissaview,,Cyprus,48138,Latin America,2024-08-18,2026-01-14,Inactive,Loyal,1112,485,6,,6,1112,In-Store,Electronics,9623,True,True,Gold,,Apple Pay,Next Day,@imyers,,,
